indice_relatorio_analise_de_capacidades;index_codigo_unidade;index_datas;Relatórios de Analise de Capacidade
[M2] Tranferências Entrada;IJA;2021-11;0.0
[M2] Tranferências Entrada;IJA;2021-12;0.0
[M2] Tranferências Entrada;IJA;2022-01;0.0
[M2] Tranferências Entrada;IJA;2022-02;0.0
[M2] Tranferências Entrada;IJA;2022-03;0.0
[M2] Tranferências Entrada;IJA;2022-04;0.0
[M2] Tranferências Entrada;IJA;2022-05;0.0
[M2] Tranferências Entrada;IJA;2022-06;0.0
[M2] Tranferências Entrada;IJA;2022-07;0.0
[M2] Tranferências Entrada;IJA;2022-08;0.0
[M2] Tranferências Entrada;IJA;2022-09;0.0
[M2] Tranferências Entrada;IJA;2022-10;0.0
[M2] Tranferências Entrada;IJA;2022-11;0.0
[M2] Tranferências Entrada;IJA;2022-12;0.0
[M2] Tranferências Entrada;IJA;2023-01;0.0
[M2] Tranferências Entrada;IJA;2023-02;0.0
[M2] Tranferências Entrada;IJA;2023-03;0.0
[M2] Tranferências Entrada;IJA;2023-04;0.0
[M2] Tranferências Entrada;IJA;2023-05;0.0
[M2] Tranferências Entrada;SMC;2021-06;0.0
[M2] Tranferências Entrada;SMC;2021-07;0.0
[M2] Tranferências Entrada;SMC;2021-08;0.0
[M2] Tranferências Entrada;SMC;2021-09;0.0
[M2] Tranferências Entrada;SMC;2021-10;0.0
[M2] Tranferências Entrada;SMC;2021-11;0.0
[M2] Tranferências Entrada;SMC;2021-12;0.0
[M2] Tranferências Entrada;SMC;2022-01;0.0
[M2] Tranferências Entrada;SMC;2022-02;0.0
[M2] Tranferências Entrada;SMC;2022-03;0.0
[M2] Tranferências Entrada;SMC;2022-04;0.0
[M2] Tranferências Entrada;SMC;2022-05;0.0
[M2] Tranferências Entrada;SMC;2022-06;0.0
[M2] Tranferências Entrada;SMC;2022-07;0.0
[M2] Tranferências Entrada;SMC;2022-08;0.0
[M2] Tranferências Entrada;SMC;2022-09;0.0
[M2] Tranferências Entrada;SMC;2022-10;0.0
[M2] Tranferências Entrada;SMC;2022-11;0.0
[M2] Tranferências Entrada;SMC;2022-12;0.0
[M2] Tranferências Entrada;SMC;2023-01;0.0
[M2] Tranferências Entrada;SMC;2023-02;0.0
[M2] Tranferências Entrada;SMC;2023-03;0.0
[M2] Tranferências Entrada;SMC;2023-04;0.0
[M2] Tranferências Entrada;SMC;2023-05;0.0
[M2] Tranferências Entrada;NSR;2021-06;36315.36399337413
[M2] Tranferências Entrada;NSR;2021-07;33920.15951928612
[M2] Tranferências Entrada;NSR;2021-08;34871.69156373831
[M2] Tranferências Entrada;NSR;2021-09;35009.402077419836
[M2] Tranferências Entrada;NSR;2021-10;34634.18468212633
[M2] Tranferências Entrada;NSR;2021-11;31831.98085897526
[M2] Tranferências Entrada;NSR;2021-12;32541.43024126784
[M2] Tranferências Entrada;NSR;2022-01;38854.475936327784
[M2] Tranferências Entrada;NSR;2022-02;28785.496027331064
[M2] Tranferências Entrada;NSR;2022-03;37454.997319249225
[M2] Tranferências Entrada;NSR;2022-04;36487.16086761862
[M2] Tranferências Entrada;NSR;2022-05;37636.07307571637
[M2] Tranferências Entrada;NSR;2022-06;36273.7615878032
[M2] Tranferências Entrada;NSR;2022-07;37817.21016214121
[M2] Tranferências Entrada;NSR;2022-08;37707.41988061934
[M2] Tranferências Entrada;NSR;2022-09;33294.5079150046
[M2] Tranferências Entrada;NSR;2022-10;33396.942407871116
[M2] Tranferências Entrada;NSR;2022-11;34122.34470539771
[M2] Tranferências Entrada;NSR;2022-12;0.0
[M2] Tranferências Entrada;NSR;2023-01;0.0
[M2] Tranferências Entrada;NSR;2023-02;0.0
[M2] Tranferências Entrada;NSR;2023-03;0.0
[M2] Tranferências Entrada;NSR;2023-04;0.0
[M2] Tranferências Entrada;NSR;2023-05;0.0
[M2] Tranferências Entrada;SPA;2021-06;9429.483184184131
[M2] Tranferências Entrada;SPA;2021-07;11160.841757080076
[M2] Tranferências Entrada;SPA;2021-08;10455.017401986855
[M2] Tranferências Entrada;SPA;2021-09;9548.91331656432
[M2] Tranferências Entrada;SPA;2021-10;10278.0028873677
[M2] Tranferências Entrada;SPA;2021-11;8411.06691932649
[M2] Tranferências Entrada;SPA;2021-12;8394.90376986969
[M2] Tranferências Entrada;SPA;2022-01;9099.690026099888
[M2] Tranferências Entrada;SPA;2022-02;6446.397913581336
[M2] Tranferências Entrada;SPA;2022-03;9379.068163515887
[M2] Tranferências Entrada;SPA;2022-04;9101.013473230145
[M2] Tranferências Entrada;SPA;2022-05;9830.36515715745
[M2] Tranferências Entrada;SPA;2022-06;9495.06160002559
[M2] Tranferências Entrada;SPA;2022-07;9888.78860552633
[M2] Tranferências Entrada;SPA;2022-08;10167.714138229278
[M2] Tranferências Entrada;SPA;2022-09;9553.654952102761
[M2] Tranferências Entrada;SPA;2022-10;8824.982182120633
[M2] Tranferências Entrada;SPA;2022-11;8546.926248753334
[M2] Tranferências Entrada;SPA;2022-12;0.0
[M2] Tranferências Entrada;SPA;2023-01;0.0
[M2] Tranferências Entrada;SPA;2023-02;0.0
[M2] Tranferências Entrada;SPA;2023-03;0.0
[M2] Tranferências Entrada;SPA;2023-04;0.0
[M2] Tranferências Entrada;SPA;2023-05;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2021-06;106120.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2021-07;108457.45788260124
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2021-08;121674.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2021-09;74519.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2021-10;74920.7924342012
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2021-11;78795.71818782133
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2021-12;115648.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-01;88623.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-02;81409.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-03;84196.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-04;90222.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-05;129363.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-06;63189.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-07;104594.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-08;129363.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-09;97507.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-10;116250.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-11;80079.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2022-12;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2023-01;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2023-02;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2023-03;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2023-04;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;API;2023-05;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2021-06;38716.34485634972
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2021-07;56229.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2021-08;50788.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2021-09;54416.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2021-10;35614.03105991671
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2021-11;41719.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2021-12;52602.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-01;56229.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-02;50788.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-03;23580.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-04;43532.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-05;56229.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-06;54416.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-07;50788.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-08;56229.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-09;54416.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-10;56229.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-11;48974.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2022-12;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2023-01;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2023-02;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2023-03;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2023-04;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;BDQ;2023-05;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2021-06;51340.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2021-07;79576.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2021-08;73426.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2021-09;61634.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2021-10;54112.072410513545
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2021-11;62650.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2021-12;26708.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-01;63689.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-02;57525.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-03;79576.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-04;77009.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-05;79576.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-06;25670.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-07;63689.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-08;63689.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-09;61634.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-10;63689.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-11;61634.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2022-12;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2023-01;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2023-02;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2023-03;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2023-04;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAF;2023-05;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2021-06;60689.721795035766
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2021-07;73967.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2021-08;73967.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2021-09;42948.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2021-10;26246.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2021-11;71581.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2021-12;33404.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-01;52492.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-02;66809.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-03;28632.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-04;66809.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-05;33404.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-06;52492.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-07;73967.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-08;73967.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-09;71581.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-10;2386.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-11;57265.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2022-12;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2023-01;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2023-02;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2023-03;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2023-04;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAJ;2023-05;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2021-06;49566.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2021-07;44199.552863806326
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2021-08;44047.8055080546
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2021-09;43618.37889339582
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2021-10;44100.41035213474
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2021-11;18787.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2021-12;38427.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-01;51696.32685523495
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-02;37041.53937281927
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-03;43893.22392908721
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-04;13663.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-05;47821.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-06;48742.58300602151
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-07;48566.39625060125
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-08;52944.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-09;48583.589545652416
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-10;39281.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-11;39281.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2022-12;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2023-01;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2023-02;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2023-03;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2023-04;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CAN;2023-05;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2021-06;29192.425759058176
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2021-07;92663.54431740193
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2021-08;65326.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2021-09;76728.90204483556
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2021-10;45243.43349132514
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2021-11;62162.25822050055
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2021-12;81703.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-01;50650.39310538739
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-02;52182.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-03;52339.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-04;78957.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-05;95009.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-06;91943.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-07;70817.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-08;39353.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-09;91943.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-10;95009.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-11;91943.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2022-12;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2023-01;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2023-02;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2023-03;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2023-04;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;CEZ;2023-05;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2021-06;128492.07157264742
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2021-07;152985.34699154526
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2021-08;156962.54281585588
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2021-09;150919.17559233398
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2021-10;157137.22842499285
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2021-11;107872.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2021-12;133555.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-01;159239.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-02;143829.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-03;159239.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-04;154102.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-05;46231.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-06;154102.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-07;159239.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-08;159239.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-09;154102.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-10;159239.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-11;77051.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2022-12;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2023-01;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2023-02;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2023-03;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2023-04;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;IJA;2023-05;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2021-06;31302.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2021-07;32345.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2021-08;8347.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2021-09;23998.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2021-10;32345.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2021-11;31302.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2021-12;2087.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-01;32345.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-02;29215.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-03;32345.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-04;17738.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-05;14608.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-06;31302.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-07;32345.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-08;32345.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-09;31302.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-10;23998.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-11;13564.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2022-12;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2023-01;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2023-02;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2023-03;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2023-04;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;SMC;2023-05;0.0
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2021-06;36315.36399337413
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2021-07;33920.15951928612
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2021-08;34871.69156373831
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2021-09;35009.402077419836
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2021-10;34634.18468212633
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2021-11;31831.98085897526
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2021-12;32541.43024126784
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2022-01;38854.475936327784
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2022-02;28785.496027331064
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2022-03;37454.997319249225
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2022-04;36487.16086761862
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2022-05;37636.07307571637
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2022-06;36273.7615878032
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2022-07;37817.21016214121
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2022-08;37707.41988061934
[N2] Produção Efetiva de Clínquer = MIN[L2,D2] + M2;NSR;2022-09;33294.5079150046
